song_id,song_name,image_name,artists,album_name,release_date,genre,lyrics,lyricists,composers,arrangers
35945927,Ditto,image_35945927.jpg,NewJeans,NewJeans 'OMG',2022.12.19,댄스,"Woo woo woo woo ooh<br>Woo woo woo woo<br>Stay in the middle<br>Like you a little<br>Don’t want no riddle<br>말해줘 say it back<br>Oh say it ditto<br>아침은 너무 멀어<br>So say it ditto<br>훌쩍 커버렸어<br>함께한 기억처럼<br>널 보는 내 마음은<br>어느새 여름 지나 가을<br>기다렸지 all this time<br>Do you want somebody<br>Like I want somebody<br>날 보고 웃었지만<br>Do you think about me now yeah<br>All the time yeah<br>All the time<br>I got no time to lose<br>내 길었던 하루<br>난 보고 싶어<br>Ra-ta-ta-ta 울린 심장 (Ra-ta-ta-ta)<br>I got nothing to lose<br>널 좋아한다고<br>wooah wooah wooah<br>Ra-ta-ta-ta 울린 심장 (Ra-ta-ta-ta)<br>But I don't want to<br>Stay in the middle<br>Like you a little<br>Don’t want no riddle<br>말해줘 say it back<br>Oh say it ditto<br>아침은 너무 멀어<br>So say it ditto<br>I don't want to<br>Walk in this 미로<br>다 아는 건 아니어도<br>바라던 대로<br>말해줘 Say it back<br>Oh say it ditto<br>I want you so, want you<br>So say it ditto<br>Not just anybody<br>너를 상상했지<br>항상 닿아있던<br>처음 느낌 그대로 난<br>기다렸지 all this time<br>I got nothing to lose<br>널 좋아한다고<br>wooah wooah wooah<br>Ra-ta-ta-ta 울린 심장 (Ra-ta-ta-ta)<br>But I don't want to<br>Stay in the middle<br>Like you a little<br>Don’t want no riddle<br>말해줘 say it back<br>Oh say it ditto<br>아침은 너무 멀어<br>So say it ditto<br>I don't want to<br>Walk in this 미로<br>다 아는 건 아니어도<br>바라던 대로<br>말해줘 Say it back<br>Oh say it ditto<br>I want you so, want you<br>So say it ditto<br>Woo woo woo woo ooh<br>Woo woo woo woo<br>","Ylva Dimberg, 조휴일, 우효, 민지(MINJI)","250, Ylva Dimberg",250
36411342,UNFORGIVEN (feat. Nile Rodgers),image_36411342.jpg,LE SSERAFIM (르세라핌),UNFORGIVEN,2023.05.01,댄스,"Unforgiven I’m a villain I’m a <br>Unforgiven 난 그 길을 걸어 <br>Unforgiven I’m a villain I’m a <br>새 시대로 기억될 unforgiven <br>Yeah what you want? <br>불편함이 깃든 face, wanna shut me up <br>사냥감을 거듭해 찾는 워리어S <br>너의 game에 난 문제아 <br>such a freak 골칫거리 <br>Let me tell you ‘bout LE SSERAFIM <br>내가 제일 싫은 건 낡은 대물림 <br>어둠 속 불을 켜 마치 rebellion <br>We gonna kick it break it <br>rules gon’ give up <br>Unforgiven yes I was bleeding <br>힘없이 늘 져야만 했던 싸움 but I ride <br>바란 적도 없어 용서 따위는 <br>난 금기를 겨눠 watch me now <br>Now now now <br>Unforgiven I’m a villain I’m a <br>Unforgiven 난 그 길을 걸어 <br>Unforgiven I’m a villain I’m a <br>새 시대로 기억될 unforgiven <br>나랑 저 너머 같이 가자 <br>my “unforgiven girls” <br>나랑 선 넘어 같이 가자 <br>my “unforgiven boys” <br>Unforgiven unforgiven unforgiven <br>한계 위로 남겨지는 우리 이름 <br>나랑 저 너머 같이 가자 <br>my “unforgiven girls” <br>U-unforgiven-given-given <br>내 style로 livin’ livin’ livin’ <br>내 방식 아주 원 없이 <br>또 한국말론 아주 “철없이” <br>Get started let’s get started <br>미래 그 앞에 새겨둬 나의 story <br>신념이 죄면 난 villain, <br>I'm not that cinderella type of a girl <br>Unforgiven yes I was bleeding <br>힘없이 늘 져야만 했던 싸움 but I ride <br>바란 적도 없어 용서 따위는 <br>난 금기를 겨눠 watch me now <br>Now now now <br>Unforgiven I’m a villain I’m a <br>Unforgiven 난 그 길을 걸어<br>Unforgiven I’m a villain I’m a<br>새 시대로 기억될 unforgiven<br>나랑 저 너머 같이 가자<br>my “unforgiven girls”<br>나랑 선 넘어 같이 가자<br>my “unforgiven boys”<br>Unforgiven unforgiven unforgiven<br>한계 위로 남겨지는 우리 이름<br>나랑 저 너머 같이 가자<br>my “unforgiven girls”<br>Unforgiven I’m a villain I’m a<br>Unforgiven 난 그 길을 걸어<br>Unforgiven I’m a villain I’m a<br>Unforgiven 난 그 길을 걸어<br>Oh I will never be a clown<br>Oh 보게 될 거야 나다움<br>Oh 내 목소린 좀 loud<br>Oh I don’t care just shout it out!<br>나랑 저 너머 같이 가자<br>my “unforgiven girls”<br>나랑 선 넘어 같이 가자<br>my “unforgiven boys”<br>Unforgiven unforgiven unforgiven<br>한계 위로 남겨지는 우리 이름<br>나랑 저 너머 같이 가자<br>my “unforgiven girls”<br>","Ennio Morricone, SCORE(13), Megatone (13), Supreme Boi, Oneye, Josefin Glenmark, Anders Gukko, Anne Judith Wik, Nermin Harambasic (Dsign Music), Benjmn, Feli Ferraro, Kris Jana, Kyler Niko, Young Chance, Glenda “Gizzle” Proby, Makaila J Garcia, Believve, 벨 (KISS OF LIFE)","Ennio Morricone, SCORE(13), Megatone (13), Supreme Boi, Oneye, Josefin Glenmark, Anders Gukko, Anne Judith Wik, Nermin Harambasic, Benjmn, Feli Ferraro, Kris Jana, Kyler Niko, Young Chance, Glenda “Gizzle” Proby, Makaila J Garcia, Believve, 벨 (KISS OF LIFE)",
37657039,Small girl (feat. 도경수(D.O.)),image_37657039.jpg,이영지,16 Fantasy,2024.06.21,랩/힙합,"If I got a two small cheeks<br>and a bright pink lips<br>Baby would you‘ve wanted to kiss me?<br>만약 내가 작은 볼과 밝은 핑크색 입술을 가졌으면<br>네가 나한테 키스하고 싶었을까?<br><br>Maybe a thin ass waist <br>With a Brown long hair<br>Baby, Would you've wanted to hold me?<br>또는 갈색 긴 머리에 얇은 허리를 가졌다면 <br>네가 나를 껴안고 싶었을까?<br><br>No, you never<br>아니, 전혀<br><br>No, I’m never gonna get them all<br>나는 그 조건들을 전부 다 가질 수가 없어<br><br>Yeah,<br>that’s what makes me feel lonely<br>그래 그게 나를 참 외롭게 만들어<br><br>Oh it’s never<br>글쎄, 전혀<br><br>It can never ever happen to me<br>나한텐 전혀 일어날 수가 없는 일들이야<br><br>Cause I’m that girl<br>tall girle <br>나는 키가 큰 여자니까<br><br><br>Boy, I got a small girl fantasy<br>나는 작은 여자들에 대한 환상이 있어<br><br>Baby, would you still love me?<br>자기야, 그래도 날 사랑해 줄래?<br><br>Though I got a big laugh, big voice<br>&amp; big personality<br>비록 내가 큰 웃음소리, 큰 목소리, 크고 시끄러운 성격을 가졌대도<br><br>Would you guarantee it?<br>사랑해줄 수 있어?<br><br>Know you got a small girl fantasy<br>너도 작은 여자들에 대한 환상이 있다는 걸 알아<br><br>Baby, would you still love me?<br>자기야, 그래도 날 사랑해줄래?<br><br>Though I got a big laugh, big voice<br>&amp; big personality<br>비록 내가 큰 웃음소리, 큰 목소리, 크고 시끄러운 성격을 가졌대도<br><br>Would you guarantee ?<br>장담해 줄 수 있어?<br><br>If I got a-<br><br><br>If I got a-<br><br><br>Would you guarantee ?<br>장담할 수 있겠어?<br><br><br>If I got a-<br><br><br>If I got a-<br><br><br>Would you guarantee ?<br>장담할 수 있겠어?<br><br><br>If I got a-<br><br><br>If I got a-<br><br><br>If I cared about<br>All Those thing that you care<br>Then I’m not yours<br>만약 내가 네가 신경쓰고 있는 것들<br>전부를 신경쓰고 있었다면 난 네 것이 아니었을거야<br><br>Yes, you’re wasting all your time<br>On some stupid things <br>맞아, 넌 너무 바보같은 것들에 시간을 낭비하고 있어<br><br>Baby Im already yours<br>난 이미 네 것이잖아<br><br>You keep asking me <br>넌 자꾸 물어봐<br><br>Do I really suit you?<br>Do I really look good?<br>“내가 너랑 잘 어울리는 거 같아?”<br>“내가 진짜 예뻐 보여?” <br><br>Girl, I don’t understand you<br>난 당최 이해를 할 수가 없어<br><br>All you have to do is<br>Smiling at me <br>Like there’s no one to interrupt us<br>넌 그냥 우릴 방해하는 사람이 아무도 없는 것처럼<br>날 향해 환히 웃어주기만 하면 돼<br><br>‘Cause that’s all I need from you<br>그게 내가 너한테 바라는 전부야<br><br>Make that fingers v<br>수줍어 하지 말고<br>가까이 더 붙어<br>난 여기있어<br><br>니가 뭘 원하던지간에<br>난 항상 똑같아<br>다른 조건은 애초에<br>없었어<br><br>Big eyes, big laugh<br>Big voice or big personality<br>큰 눈, 큰 웃음소리<br>큰 목소리나 성격<br><br>Girl I don’t got no fantasy<br>난 어떤 환상도 없어<br>Theres’s no more other fantasy<br>그리고 그 어떤 환상도 없을거야<br><br> <br>If I got a two small cheeks<br>And a bright pink lips<br>Baby would you‘ve wanted to kiss me?<br>만약 내가 작은 볼과 밝은 핑크색 입술을 가졌으면<br>네가 나한테 키스하고 싶었을까?<br><br>Maybe a thin ass waist <br>With a Brown long hair<br>Baby, Would you've wanted to hold me?<br>또는 갈색 긴 머리에 얇은 허리를 가졌다면 <br>네가 나를 껴안고 싶었을까?<br><br>No, you never<br>아니, 전혀<br><br>No, I’m never gonna get them all<br>나는 그 조건들을 전부 다 가질 수가 없어<br><br>Yeah,<br>that’s what makes me feel lonely<br>그래 그게 나를 참 외롭게 만들어<br><br>Oh it’s never<br>글쎄, 전혀<br><br>It can never ever happen to me<br>나한텐 전혀 일어날 수가 없는 일들이야<br><br>Cause I’m that girl<br>tall girle <br>나는 키가 큰 여자니까<br><br><br>Boy, I got a small girl fantasy<br>나 작은 여자들에 대한 환상이 있어<br><br>Baby, would you still love me?<br>자기야, 그래도 날 사랑해 줄래?<br><br>Though I got a big laugh, big voice<br>&amp; big personality<br>비록 내가 큰 웃음소리, 큰 목소리, 크고 시끄러운 성격을 가졌대도<br><br>Would you guarantee ?<br>사랑해줄 수 있어?<br><br>Know you got a small girl fantasy<br>너도 작은 여자들에 대한 환상이 있다는 걸 알아<br><br>Baby, would you still love me?<br>자기야, 그래도 날 사랑해줄래?<br><br>Though I got a big laugh, big voice<br>&amp; big personality<br>비록 내가 큰 웃음소리, 큰 목소리, 크고 시끄러운 성격을 가졌대도<br><br>Would you guarantee ?<br>사랑해줄 수 있어?<br><br>If I got a-<br><br><br>If I got a-<br><br><br>Would you guarantee ?<br>장담할 수 있겠어?<br><br><br>If I got a-<br><br><br>If I got a-<br><br><br>Would you guarantee ?<br>장담할 수 있겠어?<br><br><br>If I got a-<br><br><br>If I got a-",이영지,"PEEJAY, 이영지",PEEJAY
36411344,"이브, 프시케 그리고 푸른 수염의 아내",image_36411344.jpg,LE SSERAFIM (르세라핌),UNFORGIVEN,2023.05.01,댄스,"I’m a mess mess mess mess<br>mess mess mess<br>I’m a mess mess mess mess<br>mess mess mess<br>I’m a mess in distress<br>but we’re still the best dressed<br>Fearless say yes, we don’t dress to impress<br>괜찮단다 뭐를 해도 거짓말인 걸 난 알아<br>괜찮겠지 뭘 해도 착한 얼굴에 네 말 잘 들을 땐<br>괜찮지 않아 그런 건 내 룰은 나만 정할래 yeah<br>볼 거야 금지된 걸<br>Never hold back 더 자유롭게<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>Boom boom now<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>(Push it) I wish for what’s forbidden<br>Get it like boom boom boom<br>Get it like boom boom boom<br>(Push it) I wish for what’s forbidden<br>Get it like boom boom boom<br>Get it like boom boom boom<br>I’m a mess mess mess mess<br>mess mess mess<br>I’m a mess mess mess mess<br>mess mess mess<br>I’m a mess in distress<br>but we’re still the best dressed<br>Fearless say yes, we don’t dress to impress<br>웃어 웃어 더 인형이 되렴<br>덮어 덮어 다 감정 따윈 다<br>싫어 싫어 난 인형이 아냐<br>찡그린대도 그것도 나야<br>보지 말라 보고 파 날 둘러싼 이 금기들<br>그날의 이브처럼<br>Take it on the chain I know I like that<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>Boom boom now<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>(Push it) I wish for what’s forbidden<br>Get it like boom boom boom<br>Get it like boom boom boom<br>(Push it) I wish for what’s forbidden<br>Get it like boom boom boom<br>Get it like boom boom boom<br>What you waiting for?<br>이게 타락이면 we fall fall fall<br>What you looking for?<br>원한다면 now we fall we fall we fall<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>Boom boom now<br>Boom boom boom 내 심장이 뛰네<br>Get it like boom boom boom<br>Get it like boom boom boom<br>Girl wanna have fun<br>Girl wanna have fun<br>Get it like boom boom boom<br>Get it like boom boom boom<br>Girl wanna have fun<br>Girl wanna have fun<br>Get it like boom boom boom<br>Get it like boom boom boom<br>","SCORE(13), Megatone (13), “hitman”bang, Maia Wright, Max Thulin, Benjmn, Gusten Dahlqvist, Arineh Karimi, 허윤진, 이형석 (PNP), danke","SCORE(13), Megatone (13), “hitman”bang, Maia Wright, Max Thulin, Benjmn, Gusten Dahlqvist, Arineh Karimi, 허윤진, 이형석 (PNP), danke",
33359317,Peaches (Feat. Daniel Caesar & Giveon),image_33359317.jpg,Justin Bieber,Justice (The Complete Edition),2021.10.08,POP,I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>And I see you Oh<br>the way I breathe you in In<br>It's the texture of your skin<br>I wanna wrap my arms around you baby<br>Never let you go oh<br>And I say oh<br>there's nothing like your touch<br>It's the way you lift me up yeah<br>And I'll be right here with you<br>'til the end<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>You ain't sure yet but I'm for ya'<br>All I could want all I can wish for<br>Nights alone that we miss more<br>And days we save as souvenirs<br>There's no time<br>I wanna make more time<br>And give you my whole life<br>I left my girl I'm in Mallorca<br>Hate to leave her call it torture<br>Remember when I couldn't hold her<br>Left the baggage for a mover<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>I get the feeling so I'm sure Sure<br>Hand in my hand because I'm yours<br>I can't I can't pretend<br>I can't ignore you're right for me<br>Don't think you wanna know<br>just where I've been oh<br>Don't be distracted<br>The one I need is right in my arms Oh<br>Your kisses taste the sweetest with mine<br>And I'll be right here with you<br>'til end of time<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>I got my peaches out in Georgia<br>Oh yeah shit<br>I get my weed from California<br>That's that shit<br>I took my chick up to the North yeah<br>Badass bitch<br>I get my light right<br>from the source yeah<br>Yeah that's it<br>,,,
36956630,Drama,image_36956630.jpg,aespa,Drama - The 4th Mini Album,2023.11.10,댄스,"Ya Ya I’m the Drama<br>Ziggy ziggy zag I’m new<br>'Cause I go biggie biggie bad It’s true<br>날카로운 눈 안에 비친 Toxic<br>내 본능을 당겨 Zoom<br>Hold up, What? Oh my god<br>You say, What? 다쳐 넌<br>You better watch out<br>우린 이미 거센 Boom<br>달려가고 있어 Vroom<br>I li-li like me when I roll<br>Li-li-like me when I’m savage<br>Li-li-like me when I go<br>Li-li-likie when I baddest<br>Hold up 빛을 따라서<br>달아 다 다 달려나가 Run<br>Go Finally Ra ta ta ta<br>다음 세계를 열어 난<br>1, 2 It’s time to go<br>후회 없어 난<br>맞서 난 깨버렸지<br>날 따라서 움직일 Rules<br>손끝으로 세상을 두드려 움직여<br>Yeah I’m coming<br>I bring I bring<br>all the Drama-ma-ma-ma<br>I bring Drama-ma-ma-ma<br>With my girls in the back<br>Girls in the back<br>Drama<br>Trauma-ma-ma-ma<br>I break Trauma-ma-ma-ma<br>With MY WORLD in the back<br>나로 시작되는 Drama<br>(All that)<br>Drama-ma-ma-ma<br>(Bring it that)<br>Drama-ma-ma-ma<br>With my girls in the back<br>Girls in the back Yeah<br>I break<br>Trauma-ma-ma-ma<br>(We them)<br>Trauma-ma-ma-ma<br>With MY WORLD in the back<br>나로 시작되는 Drama<br>Drama-ma-ma-ma<br>Drama-ma-ma-ma (3, 2, 1)<br>Drama-ma-ma<br>You know I’ve been kind of like<br>1, 2, 3 깜짝 놀랄 다음 Scene<br>키를 거머쥔<br>주인공은 나<br>4, 3, 2 Going down<br>쉽게 Through<br>Deja Vu 같이<br>그려지는 이미지<br>날 굳이 막지 말아<br>이건 내 Drama<br>도발은 굳이 안 막아<br>Uh I’m a stunner<br>1, 2 It’s time to go<br>타오르는 날 (타는 날)<br>느껴 난 And I love it<br>새로워지는 Rules<br>난 눈을 떠 (두 눈을 떠)<br>시작된 걸 (넌) 알아 (Now)<br>It’s coming<br>I bring I bring<br>all the Drama-ma-ma-ma<br>I bring Drama-ma-ma-ma<br>With my girls in the back<br>Girls in the back<br>Drama<br>Trauma-ma-ma-ma<br>I break Trauma-ma-ma-ma<br>With MY WORLD in the back<br>나로 시작되는 Drama<br>Into the REAL WORLD<br>다가온 Climax<br>두려워하지 마<br>You and I<br>함께 써 내려가는 Story<br>날 가로막았던 No<br>한계를 뛰어 넘어 Every day<br>Oh Imma make it my way<br>Out of the way Yeah<br>I bring I bring<br>all the Drama-ma-ma-ma<br>I bring Drama-ma-ma-ma<br>With my girls in the back<br>Girls in the back<br>Drama<br>Trauma-ma-ma-ma<br>I break Trauma-ma-ma-ma<br>With MY WORLD in the back<br>나와 함께하는 Drama<br>(All that)<br>You know, I’m savage<br>거침없는 Baddest<br>나를 둘러싼 Thrill<br>거친 여정 속의 Drama<br>(Drama-ma-ma)<br>내가 깨트릴 모든 Trauma<br>(Drama-ma-ma)<br>지금 시작되는 Drama<br>Ya Ya 너로 시작될 MY Drama","방혜현, Ellie Suh (153/Joombas)","No Identity (노 아이덴티티), Waker (153/Joombas), EJAE, Charlotte Wilson",No Identity (노 아이덴티티)
32399830,ON,image_32399830.jpg,방탄소년단,MAP OF THE SOUL : 7,2020.02.21,랩/힙합,"I can't understand what people are sayin'<br>어느 장단에 맞춰야 될지<br>한 발자국 떼면 한 발자국 커지는 shadow<br>잠에서 눈을 뜬 여긴 또 어디<br>어쩜 서울 또 New York or Paris<br>일어나니 휘청이는 몸<br><br>Look at my feet, look down<br>날 닮은 그림자<br>흔들리는 건 이놈인가<br>아니면 내 작은 발끝인가<br>두렵잖을 리 없잖아<br>다 괜찮을 리 없잖아<br>그래도 I know<br>서툴게 I flow<br>저 까만 바람과 함께 날아<br><br>Hey na na na<br>미치지 않으려면 미쳐야 해<br>Hey na na na<br>나를 다 던져 이 두 쪽 세상에<br>Hey na na na<br>Can’t hold me down cuz you know I’m a fighter<br>제 발로 들어온 아름다운 감옥<br>Find me and I'm gonna live with ya<br><br>(Eh-oh)<br>가져와 bring the pain oh yeah<br>(Eh-oh)<br>올라타봐 bring the pain oh yeah<br>Rain be pourin'<br>Sky keep fallin'<br>Everyday oh na na na<br>(Eh-oh)<br>가져와 bring the pain oh yeah<br><br>Bring the pain<br>모두 내 피와 살이 되겠지<br>Bring the pain<br>No fear, 방법을 알겠으니<br>작은 것에 breathe<br>그건 어둠 속 내 산소와 빛<br>내가 나이게 하는 것들의 힘<br>넘어져도 다시 일어나 scream<br><br>넘어져도 다시 일어나 scream<br>언제나 우린 그랬으니<br>설령 내 무릎이 땅에 닿을지언정<br>파묻히지 않는 이상<br>그저 그런 해프닝쯤 될 거란 걸<br>Win no matter what<br>Win no matter what<br>Win no matter what<br>네가 뭐라던 누가 뭐라던<br>I don't give a uhh<br>I don't give a uhh<br>I don't give a uhh<br><br>Hey na na na<br>미치지 않으려면 미쳐야 해<br>Hey na na na<br>나를 다 던져 이 두 쪽 세상에<br>Hey na na na<br>Can’t hold me down cuz you know I’m a fighter<br>제 발로 들어온 아름다운 감옥<br>Find me and I'm gonna live with ya<br><br>(Eh-oh)<br>가져와 bring the pain oh yeah<br>(Eh-oh)<br>올라타봐 bring the pain oh yeah<br>Rain be pourin'<br>Sky keep fallin'<br>Everyday oh na na na<br>(Eh-oh)<br>가져와 bring the pain oh yeah<br><br>나의 고통이 있는 곳에<br>내가 숨 쉬게 하소서<br>My everythin’<br>My blood and tears<br>Got no fears<br>I'm singin’ ohhhhh<br>Oh I’m takin’ over<br>You should know yeah<br>Can’t hold me down cuz you know I’m a fighter<br>깜깜한 심연 속 기꺼이 잠겨<br>Find me and I’m gonna bleed with ya<br><br>(Eh-oh)<br>가져와 bring the pain oh yeah<br>(Eh-oh)<br>올라타봐 bring the pain oh yeah<br>Rain be pourin'<br>Sky keep fallin'<br>Everyday oh na na na<br>(Eh-oh)<br>Find me and I’m gonna bleed with ya<br><br>(Eh-oh)<br>가져와 bring the pain oh yeah<br>(Eh-oh)<br>올라타봐 bring the pain oh yeah<br>All that I know<br>is just goin’ on &amp; on &amp; on &amp; on<br>(Eh-oh)<br>가져와 bring the pain oh yeah","Pdogg, RM, August Rigo, Melanie Joy Fontana, Michel “Lindgren” Schulz, SUGA, j-hope, Antonina Armato, Krysta Youngs, Julia Ross","Pdogg, RM, August Rigo, Melanie Joy Fontana, Michel “Lindgren” Schulz, SUGA, j-hope, Antonina Armato, Krysta Youngs, Julia Ross",
35454425,Attention,image_35454425.jpg,NewJeans,NewJeans 1st EP 'New Jeans',2022.08.01,댄스,"You and me<br>내 맘이 보이지 <br>한참을 쳐다봐<br>가까이 다가가<br>You see<br>You see, ey ey ey ey<br><br>One, two, three<br>용기가 생겼지<br>이미 아는 네 눈치<br>고개를 돌려 천천히<br>여기<br>You see<br>여기 보이니<br><br>Looking for attention 너야겠어<br>확실하게 나로 만들겠어<br>Stop, eyyy<br>Drop the question<br>Drop the, drop the question<br>Want attention<br>Wanna want attention<br><br>You give me butterflies you know<br>내 맘은 온통 paradise<br>꿈에서 깨워주지 마<br><br>You got me looking for attention<br>You got me looking for attention<br>가끔은 정말<br>헷갈리지만<br>분명한 건<br>Got me looking for attention<br><br>널 우연히 마주친 척할래<br>못 본 척 지나갈래<br>You’re so fine<br>Gotta gotta get to know ya<br>나와 나와 걸어가 줘<br><br>지금 돌아서면<br>I need ya, need ya, need ya<br>To look at me back<br>Hey 다 들켰었나<br>널 보면 하트가 튀어나와<br><br>난 사탕을 찾는 baby (baby)<br>내 맘은 설레이지<br>Eyyy, drop the question<br>Drop the, drop the question<br>Want attention<br>Wanna want attention<br><br>You give me butterflies you know<br>내 맘은 온통 paradise<br>꿈에서 깨워주지 마<br><br>You got me looking for attention<br>You got me looking for attention<br>가끔은 정말<br>헷갈리지만<br>분명한 건<br>Got me looking for attention<br><br>You got me looking for attention<br>You got me looking for attention<br>가끔은 정말<br>헷갈리지만<br>분명한 건<br>Got me looking for attention<br><br>A T T E N T I on<br>Attention is what I want<br>A T T E N T I on<br>Attention is what I want<br>A T T E N T I on<br>Attention is what I want<br>A T T E N T I on<br>You got me looking for attention","Gigi, Duckbay (Cosmos Studios Stockholm), 다니엘(DANIELLE)","250, Duckbay (Cosmos Studios Stockholm)",250
35454426,Hype Boy,image_35454426.jpg,NewJeans,NewJeans 1st EP 'New Jeans',2022.08.01,댄스,"(1,2,3,4)<br>Baby, got me looking so crazy<br>빠져버리는 daydream<br>Got me feeling you<br>너도 말해줄래<br><br>누가 내게 뭐라든<br>남들과는 달라 넌<br>Maybe you could be the one<br><br>날 믿어봐 한번<br>I’m not looking for just fun<br>Maybe I could be the one<br><br>Oh baby<br>예민하대 나 lately<br>너 없이는 매일 매일이 yeah<br>재미없어 어쩌지<br><br>I just want you<br>Call my phone right now<br>I just wanna hear you’re mine<br><br>‘Cause I know what you like boy<br>You’re my chemical hype boy<br>내 지난날들은<br>눈 뜨면 잊는 꿈<br>Hype boy 너만 원해<br>Hype boy 내가 전해<br><br>And we can go high<br>말해봐 yeah<br>느껴봐 mm mm<br>Take him to the sky<br>You know I hype you boy<br><br>눈을 감아<br>말해봐 yeah<br>느껴봐 mm mm<br>Take him to the sky<br>You know I hype you boy<br><br>잠에 들려고 잠에 들려 해도<br>네 생각에 또 새벽 세 시 uh-oh<br>알려줄 거야 they can’t have you no more<br>봐봐 여기 내 이름 써있다고<br>누가 내게 뭐라든<br>남들과는 달라 넌<br>Maybe you could be the one<br><br>날 믿어봐 한번<br>I’m not looking for just fun<br>Maybe I could be the one<br><br>Oh baby<br>예민하대 나 lately<br>너 없이는 매일 매일이 yeah<br>재미없어 어쩌지<br><br>I just want you<br>Call my phone right now<br>I just wanna hear you’re mine<br><br>‘Cause I know what you like boy<br>You’re my chemical hype boy<br>내 지난날들은<br>눈 뜨면 잊는 꿈<br>Hype boy 너만 원해<br>Hype boy 내가 전해<br><br>And we can go high<br>말해봐 yeah<br>느껴봐 mm mm<br>Take him to the sky<br>You know I hype you boy<br><br>눈을 감아<br>말해봐 yeah<br>느껴봐 mm mm<br>Take him to the sky<br>You know I hype you boy<br>","Gigi, Ylva Dimberg, 하니(HANNI)","250, Ylva Dimberg",250
34535898,호랑수월가,image_34535898.jpg,탑현,호랑수월가,2022.01.15,발라드,흐르는 저 하늘을 물어 채는 범처럼<br>태산에 날아들어 숨어드는 새처럼<br>동산을 뛰고 뛰어가는 강아지처럼<br>온 산에 풍물 막을 내리네<br>바람은 지친 끝에 밤에 몸을 뉘이네<br>별빛은 아뜩하니 은하수를 내리네<br>차가운 밤하늘에 세상이 젖어 가네<br>그리워 홀로 타령을 하자<br>흘러가라 사랑사랑아<br>덧없이 피고 떨어지는 꽃송아<br>애닯구나 가락가락아<br>눈물에 떨어진 별을 헤네<br>푸른 달아 오랜 고운 내 달아<br>비친 내 손에 내려다오<br>은색 소매 내 곁에 두른 채로<br>한 번만 타는 입을 축여다오<br>푸른 달아 다시 없을 내 달아<br>뻗은 손끝에 닿아다오<br>달빛만이 흘러 바다가 되고<br>지쳐 전하지 못하는 수월가<br>고요한 바다 위로 내 노래가 떠 간다<br>소리도 부끄러워 숨죽이고 떠 간다<br>달빛에 젖은 몸을 내놓고서 떠 간다<br>한낮이 비쳐 오를 때까지<br>달아 달아 애달픈 달아<br>피었다 이내 숨어 버릴 허상아<br>시리구나 세월세월아<br>나날을 헤면서 현을 뜯네<br>푸른 달아 오랜 고운 내 달아<br>비친 내 손에 내려다오<br>은색 소매 내 곁에 두른 채로<br>한 번만 타는 입을 축여다오<br>푸른 달아 다시 없을 내 달아<br>뻗은 손끝에 닿아다오<br>달빛만이 흘러 바다가 되고<br>지쳐 전하지 못하는 수월가<br>서로 가자 굽이굽이 쳐 가자<br>하늘에 닿을 너머까지<br>밤아 가라 훠이훠이 가거라<br>산 위에 걸린 저 달은 태평가<br>서로 가자 굽이굽이 쳐 가자<br>새벽에 닿을 너머까지<br>달빛만이 흘러 바다가 되고<br>지쳐 전하지 못하는 수월가<br>하늘을 보며 그리는 풍류가<br>손으로 잡을 수 없는 수월가<br>,상록수,상록수,리베 피아노
